MIDAS,Lake,Towns,Area_ac,Perim_mi,D_Mean_ft,D_Max_ft,Volume_acft,DDrain_sqmi,TDrain_sqmi,Flushes_p_yr,Trop_Cat,Dam,Elev_ft,Major_Drainage,Sub_Drainage,HUC10_Name,HUC10_Code,USGS_Quad24,County,UTM_X,UTM_Y,Latitude,Longitude,WQ_Statement,Invasives,Fishery
4442,unnamed pond,T10 SD,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,Narraguagus River,105000209,Tunk Mtn,Hancock,577164,4946095,44.66407185,-68.02662495,n/a,None known,n/a
4444,Abrams Pond,"Eastbrook, Franklin",453,4.4,18,27,7093.755654,1.718145,2.4,0.41000000000000003,MESO,no dam,166,UNION,EAST BRANCH UNION,Graham Lake,105000212,Molasses Pond,Hancock,559552,4944858,44.65461823,-68.24890769,Below average,None known,Warmwater
4446,Scammon Pond,Eastbrook,426,11.4,NA,NA,3891.456,6.173739,19.1,5.2,NA,NA,140,UNION,EAST BRANCH UNION,Graham Lake,105000212,Molasses Pond,Hancock,560407,4946940,44.67328796,-68.23788452,n/a,None known,n/a
4447,unnamed pond,Eastbrook,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,Graham Lake,105000212,Molasses Pond,Hancock,560386,4949039,44.69218339,-68.23789708,n/a,None known,n/a
4448,Molasses Pond,Eastbrook,1280,9.4,19,47,20997.648,4.656366,NA,0.4,MESO,surface increased <50%,210,UNION,EAST BRANCH UNION,Graham Lake,105000212,Molasses Pond,Hancock,562128,4947484,44.67803635,-68.21610508,Above average,None known,Coldwater + Warmwater
4450,Spectacle Pond,Osborn,1779,13.6,11,30,14025.456,22.671792,49.7,4.36,MESO,no dam,253,UNION,EAST BRANCH UNION,Graham Lake,105000212,Rocky Pond,Hancock,562540,4956267,44.75706089,-68.20983201,n/a,None known,Coldwater + Warmwater
4452,Bubble Pond,Bar Harbor,33,1.4000000000000001,21,39,520.0180217,0.683397,0.73,1.8800000000000001,OLIGO,surface increased <50%,331,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Seal Harbor,Hancock,560650,4910474,44.34499689,-68.23909333,Above average,None known,Coldwater
4454,The Bowl,Bar Harbor,10,0.6,NA,NA,111.87936,0.092664,0.08,1.28,MESO,NA,417,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Seal Harbor,Hancock,564327,4909609,44.33690143,-68.19308097,Above average,None known,n/a
4456,The Tarn,Bar Harbor,19,0.9,3,4,34.00078608,0.23166,0.32,10.14,EUTRO,surface increased >50%,97,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Seal Harbor,Hancock,563301,4911708,44.35588753,-68.20569124,n/a,None known,Bait
4458,Witch Hole Pond,Bar Harbor,24,1,12,31,237.8793545,0.169884,0.44,1.15,MESO,no dam,185,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Bar Harbor,Hancock,560274,4916574,44.39994586,-68.24311499,Average,None known,Coldwater
4460,Lower West Bay Pond,Gouldsboro,120,5.5,NA,NA,583.7184,2.957526,10.700000000000001,30.740000000000002,NA,NA,83,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,574841,4926875,44.49131003,-68.05871964,n/a,None known,No fishery
4462,Chicken Millpond,Gouldsboro,17,1.8,4,7,NA,NA,4.52,NA,MESO,surface increased >50%,35,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,578126,4926859,44.49082291,-68.01740732,n/a,None known,Coldwater
4464,Forbes Pond,Gouldsboro,192,2.3,7,11,1068.520853,5.814666,6.38,6.65,EUTRO,no dam,21,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,576607,4920372,44.43259457,-68.03747373,n/a,None known,Warmwater
4466,Jones Pond,Gouldsboro,462,8.1,15,48,5645.751605,3.308877,4.26,1.04,MESO,surface increased <50%,51,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,573153,4922903,44.45573364,-68.08050864,n/a,None known,Coldwater + Warmwater
4468,Birch Harbor Pond,Winter Harbor,19,1,16,36,209.5540138,0.405405,0.43,2.7800000000000002,MESO,surface increased <50%,95,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,574645,4915804,44.39167211,-68.06278258,n/a,None known,No fishery
4470,Lily Pond,Gouldsboro,19,0.7000000000000001,12,22,194.5728,0.366795,0.38,2.73,EUTRO,no dam,99,COASTAL,COASTAL,Lamoine Coastal,105000214,Winter Harbor,Hancock,571495,4920497,44.43424291,-68.10167106,n/a,None known,Warmwater
4474,Duck Pond,T22 MD,9,0.5,10,16,61.14936672,0.088803000000000007,0.18,2,MESO,no dam,275,UNION,EAST BRANCH UNION,Graham Lake,105000212,Rocky Pond,Hancock,564819,4959496,44.78591749,-68.18062834,n/a,None known,n/a
4476,Rocky Pond,T22 MD,583,5.7,12,30,6494.514073,9.158292,23.900000000000002,4.6,EUTRO,no dam,276,UNION,EAST BRANCH UNION,Graham Lake,105000212,Rocky Pond,Hancock,567847,4961105,44.80012331,-68.1421424,n/a,None known,Warmwater
4478,Chalk Pond,"T22 MD, Beddington",31,1.8,NA,19,316.1808,4.86486,5.3,22.2,NA,no dam,258,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Lead Mtn,Hancock,572961,4964380,44.82910072,-68.07702464,n/a,None known,Warmwater
4480,Bear Pond,T28 MD,23,0.8,NA,10,194.5728,0.536679,0.54,3.73,NA,NA,564,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Lead Mtn,Hancock,571747,4967135,44.85402181,-68.09198516,n/a,None known,No fishery
4482,Upper Lead Mtn Pond,"T22 MD, T28 MD",977,8.1,27,57,24970.176,5.571423,6.91,0.36,MESO,surface increased <50%,354,UNION,EAST BRANCH UNION,Graham Lake,105000212,Rocky Pond,Hancock,567933,4966894,44.85221954,-68.1402815,Above average,None known,Coldwater + Warmwater
4484,Lower Lead Mtn Pond,T28 MD,577,5.5,13,31,5579.271187,5.223933,13.5,3.2,MESO,surface increased <50%,338,UNION,EAST BRANCH UNION,Graham Lake,105000212,Rocky Pond,Hancock,566190,4967378,44.85674453,-68.16227907,n/a,None known,Coldwater + Warmwater
4486,Williams Pond,T28 MD,26,0.8,9,22,202.3404705,0.749034,1,4.82,MESO,no dam,425,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,567081,4973732,44.91385027,-68.15015857,n/a,None known,Warmwater
4488,Humpback Bog,T28 MD,9,1.4000000000000001,NA,NA,NA,NA,2.53,NA,NA,NA,435,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,567178,4970946,44.88876339,-68.14930186,n/a,None known,n/a
4490,Unknown Pond,T28 MD,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,355,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Quillpig Mtn,Hancock,570283,4973497,44.91143394,-68.10962585,n/a,None known,n/a
4492,Upper Middle Branch Pd,Aurora,440,4.4,23,55,9211.373319,6.378372,3.85,1.04,MESO,no dam,340,UNION,EAST BRANCH UNION,Graham Lake,105000212,Alligator Lake,Hancock,561189,4971870,44.89762206,-68.22501415,Above average,None known,Coldwater + Warmwater
4494,Lower Middle Branch Pd,Aurora,236,3.9,7,11,1468.461352,1.922778,10.1,8.46,EUTRO,surface increased >50%,328,UNION,EAST BRANCH UNION,Graham Lake,105000212,Alligator Lake,Hancock,561138,4969583,44.87704392,-68.22593704,n/a,None known,Warmwater
4496,Halfmile Pond,Aurora,88,1.6,25,61,2574.427983,0.552123,0.7000000000000001,0.34,OLIGO,no dam,434,UNION,EAST BRANCH UNION,Graham Lake,105000212,Alligator Lake,Hancock,559436,4972022,44.89914583,-68.24720618,n/a,None known,Coldwater
4498,Alligator Lake,"T28 MD, T34 MD",1067,10.5,23,70,22191.19509,5.629338,7.54,0.41000000000000003,OLIGO,surface increased <50%,464,UNION,WEST BRANCH UNION,Graham Lake,105000212,Alligator Lake,Hancock,562385,4976614,44.94022597,-68.20928845,Above average,None known,Coldwater
4500,Upper Allen Pond,T34 MD,60,3.7,NA,NA,437.7888,0.409266,0.6,1.34,NA,NA,470,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,566614,4978115,44.95334764,-68.15549784,n/a,None known,n/a
4502,Middle Allen Pond,T34 MD,26,0.9,12,16,316.1808,0.07722,0.24,0.49,NA,NA,455,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,567320,4977766,44.95013782,-68.14659499,n/a,None known,Warmwater
4504,Lower Allen Pond,T34 MD,55,1.5,11,22,510.7536,0.590733,0.46,1.61,NA,NA,465,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,567856,4977305,44.94594107,-68.13986358,n/a,None known,Warmwater
4506,Lovejoy Pond,T34 MD,29,1,10,22,311.3906609,0.162162,0.31,0.85,MESO,no dam,385,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,568895,4978502,44.95661326,-68.12652567,n/a,None known,Coldwater
4508,Bracey Pond,T34 MD,20,0.8,17,32,333.0547207,0.108108,0.29,1.3,MESO,no dam,383,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Quillpig Mtn,Hancock,569214,4979106,44.962018809999996,-68.12240579,n/a,None known,Warmwater
4510,Haycock Pond,T34 MD,3,0.3,NA,NA,48.6432,0.061776,NA,1.75,NA,NA,385,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,568645,4982024,44.98834275,-68.12921192,n/a,None known,n/a
4512,Deer Lake,T34 MD,50,1.3,11,21,407.4338218,2.262546,5.65,20.24,MESO,surface increased <50%,386,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Alligator Lake,Hancock,568542,4982780,44.99515931,-68.13042108,n/a,None known,Warmwater
4514,Eagle Lake,T34 MD,239,6,10,24,1875.800725,3.992274,3.81,2.82,MESO,no dam,401,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,West Lake,Hancock,565377,4983395,45.00099014,-68.1704835,n/a,None known,Warmwater
4516,Allen Pond,T35 MD,95,2.4,12,27,943.7435051,1.015443,2.12,1.55,MESO,no dam,421,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Quillpig Mtn,Hancock,572218,4979048,44.96120224,-68.08432626,n/a,None known,Warmwater
4518,Green Lake #1,T35 MD,94,2.3,10,14,710.7236063,0.30888,1.33,0.8,EUTRO,no dam,373,MACHIAS,WEST BRANCH-MOPANG,Machias River,105000205,Quillpig Mtn,Hancock,576438,4979692,44.96655404,-68.03073288,n/a,None known,Warmwater
4522,Upper Sabao Lake,T41 MD,468,4.1,15,41,3818.4912,3.115827,3.69,1.14,MESO,no dam,401,MACHIAS,WEST BRANCH-MOPANG,Machias River,105000205,Gassabias Lake,Hancock,572459,4988964,45.05042577,-68.07984041,n/a,None known,Coldwater
4524,Beddington Lake,Beddington,393,11.4,19,59,7199.1936,61.849359,80.7,14.18,MESO,no dam,244,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Lead Mtn,Washington,575007,4963522,44.82115955,-68.05126771,Average,None known,Coldwater + Warmwater
4526,Gray Pond,Devereaux Twp,4,0.3,NA,NA,48.6432,0.633204,NA,17.33,NA,NA,500,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Lead Mtn,Washington,575559,4968182,44.86305372,-68.04358762,n/a,None known,Coldwater
4528,Mountain Pond,Beddington,10,0.5,NA,7,121.608,0.220077,0.2,2.59,NA,NA,602,NARRAGUAGUS,UPPER NARRAGUAGUS,Narraguagus River,105000209,Lead Mtn,Washington,576869,4966857,44.850982,-68.02721658,n/a,None known,No fishery
4530,Little Horseshoe Pond,Beddington,11,0.5,NA,NA,121.608,0.138996,0.18,1.71,OLIGO,NA,425,NARRAGUAGUS,LOWER NARRAGUAGUS,Pleasant River,105000208,Lead Mtn,Washington,578850,4965435,44.83796422,-68.00236376,n/a,None known,n/a
4532,Cranberry Pond,Clifton,32,1.3,NA,NA,267.5376,0.714285,0.96,3.3200000000000003,NA,NA,340,PENOBSCOT,LOWER PENOBSCOT,Penobscot River (4) at Veazie Dam,102000509,Hopkins Pond,Penobscot,541348,4961223,44.80321517,-68.47716425,n/a,None known,Warmwater
4534,Cedar Swamp Pond,Clifton,20,0.9,NA,NA,145.9296,1.324323,1.09,10.83,NA,NA,311,PENOBSCOT,LOWER PENOBSCOT,Penobscot River (4) at Veazie Dam,102000509,Hopkins Pond,Penobscot,540293,4959963,44.79192704,-68.49060653,n/a,None known,n/a
4536,Lilly Pond,Otis,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,355,UNION,LOWER UNION,Graham Lake,105000212,Hopkins Pond,Hancock,543420,4956263,44.75843851,-68.4513959,n/a,None known,n/a
4538,Hopkins Pond,"Mariaville, Clifton",429,7.1000000000000005,26,65,9890.784,2.420847,3.19,0.38,MESO,no dam,368,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,543349,4959768,44.78999506,-68.45199314,Above average,None known,Coldwater
4540,Lower Springy Pond,"Otis, Clifton",124,3,19,44,1963.5306,2.220075,4,2.6,OLIGO,no dam,277,UNION,LOWER UNION,Graham Lake,105000212,Hopkins Pond,Hancock,540397,4955993,44.75618265,-68.48960827,Above average,None known,Coldwater + Warmwater
4542,Upper Springy Pond,Clifton,47,1.3,NA,NA,364.824,1.050192,NA,5.3100000000000005,NA,NA,277,UNION,LOWER UNION,Graham Lake,105000212,Hopkins Pond,Penobscot,540125,4957614,44.77079071,-68.49291654,n/a,None known,n/a
4544,Middle Springy Pond,Clifton,33,1.2,NA,NA,364.824,0.108108,1.49,5.86,NA,NA,277,UNION,LOWER UNION,Graham Lake,105000212,Hopkins Pond,Penobscot,540219,4956869,44.76408367,-68.49179148,n/a,None known,n/a
4546,Oran Pond,Mariaville,10,0.6,NA,NA,121.608,0.108108,0.22,32.2,NA,NA,345,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,544770,4960169,44.79351973,-68.43399036,n/a,None known,n/a
4548,Giles Pond,Aurora,59,1.6,6,9,249.330126,0.301158,0.36,1.9100000000000001,EUTRO,surface increased <50%,350,UNION,EAST BRANCH UNION,Graham Lake,105000212,Amherst,Hancock,554141,4964892,44.83538734,-68.31502241,n/a,None known,Coldwater + Warmwater
4550,Blunts Pond,Lamoine,35,0.9,NA,7,342.93456,0.17760600000000001,0.21,0.86,NA,no dam,172,COASTAL,COASTAL,Lamoine Coastal,105000214,Salsbury Cove,Hancock,554645,4924541,44.47211575,-68.31294823,n/a,None known,No fishery
4551,unnamed pond,Trenton,8,0.7000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,Lamoine Coastal,105000214,Salsbury Cove,Hancock,550963,4926648,44.49135212,-68.35903267,n/a,None known,n/a
4552,Ducktail Pond,Amherst,24,0.8,NA,NA,267.5376,0.250965,1.03,4.65,NA,NA,504,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,547833,4967496,44.85927586,-68.39457706,n/a,None known,Coldwater
4553,unnamed pond,Trenton,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Lamoine Coastal,105000214,Salsbury Cove,Hancock,550358,4926097,44.48643092,-68.36669795,n/a,None known,n/a
4554,Snowshoe Pond,Amherst,5,0.4,NA,NA,48.6432,0.204633,0.2,5.12,NA,NA,520,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,547720,4968007,44.86387762,-68.39595961,n/a,None known,n/a
4556,Partridge Pond,Amherst,28,1,6,22,267.5376,0.517374,0.58,2.42,MESO,no dam,581,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,547101,4967627,44.8605027,-68.40383504,n/a,None known,Coldwater
4558,Halfmile Pond,Amherst,28,1,7,18,154.94659,0.799227,0.74,6.4,MESO,no dam,392,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,545076,4966385,44.84944866,-68.42957001,n/a,None known,Coldwater
4560,Grassy Pond,Amherst,8,0.5,NA,NA,48.6432,0.254826,0.18,6.33,NA,NA,540,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Graham Lake,105000212,The Horseback,Hancock,545705,4969492,44.87738316,-68.42132672,n/a,None known,n/a
4562,Trout Pond,Amherst,8,0.5,NA,22,48.6432,0.07722,0.07,1.86,MESO,no dam,555,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Graham Lake,105000212,The Horseback,Hancock,545709,4969890,44.88095913,-68.42124696,n/a,None known,Coldwater
4564,East Great Works Pond,Amherst,4,0.3,NA,NA,48.6432,0.084942,0.12,2.24,NA,NA,615,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Penobscot River (4) at Veazie Dam,102000509,The Horseback,Hancock,546414,4970021,44.88209349,-68.41230218,n/a,None known,n/a
4566,Indian Camp Ponds #2,Amherst,2,0.2,NA,NA,53.50752,0.332046,NA,18.2,NA,NA,555,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,547323,4969140,44.8741038,-68.40088247,n/a,None known,n/a
4568,Indian Camp Ponds #1,Amherst,0.5,0.1,NA,NA,192.14064,0.459459,NA,2.99,NA,NA,525,UNION,WEST BRANCH UNION,Graham Lake,105000212,The Horseback,Hancock,547809,4969295,44.87546922,-68.39471217,n/a,None known,n/a
4570,Dutton Pond,Amherst,21,1,17,35,239.5903791,1.108107,1.3900000000000001,5.68,MESO,no dam,357,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,550448,4971170,44.89216465,-68.36111287,n/a,None known,Coldwater
4572,Spring Brook Pond,Amherst,9,0.5,NA,NA,NA,NA,1.7,NA,NA,NA,341,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,549970,4970413,44.88538237,-68.36724405,n/a,None known,n/a
4574,Pug Pond,Amherst,1,0.2,NA,NA,NA,NA,0.06,NA,NA,NA,445,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,547441,4966201,44.8476433,-68.3996652,n/a,None known,n/a
4575,Jellison Hill Pond,Amherst,33,1.1,24,55,781.4666281,0.459459,1.03,1.24,MESO,no dam,404,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,545115,4962207,44.81184092,-68.42944562,n/a,None known,Coldwater
4576,Little Jellison Hill P,Amherst,8,0.5,NA,NA,97.2864,0.305019,0.54,3.81,NA,NA,450,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,544645,4962782,44.81704674,-68.43533825,n/a,None known,n/a
4580,Debec Pond,Amherst,34,1.1,8,16,291.8592,0.637065,0.66,2.79,MESO,no dam,409,UNION,WEST BRANCH UNION,Graham Lake,105000212,Hopkins Pond,Hancock,543226,4962175,44.81166911,-68.45334623,n/a,None known,Coldwater
4582,Titcomb Pond,T32 MD,31,1.2,10,27,364.824,0.208494,0.28,0.86,MESO,no dam,276,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Sunkhaze Stream,102000505,The Horseback,Hancock,544266,4975577,44.93225012,-68.43901366,n/a,None known,Coldwater
4584,Dollar Pond,T32 MD,6,0.4,NA,NA,60.804,0.061776,NA,1.34,NA,NA,255,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Sunkhaze Stream,102000505,The Horseback,Hancock,544712,4979280,44.96555258,-68.43303827,n/a,None known,n/a
4586,George Pond,Holden,12,0.9,NA,NA,121.608,2.223936,2,20.64,NA,NA,155,PENOBSCOT,LOWER PENOBSCOT,Penobscot River (6),102000513,Brewer Lake,Penobscot,528926,4953865,44.73758863,-68.6346579,n/a,None known,n/a
4587,Pickerel Pond,T32 MD,12,0.6,NA,22,114.31152,0.057915,0.14,0.79,EUTRO,no dam,253,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Sunkhaze Stream,102000505,The Horseback,Hancock,543002,4980127,44.9732829,-68.45465204,n/a,None known,Coldwater
4588,Aunt Betty Pond,Bar Harbor,32,1.6,3,7,40.10469696,1.069497,2.04,37.1,EUTRO,no dam,209,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,557813,4913273,44.37043166,-68.27437564,n/a,None known,Bait
4590,Crocker Pond,T32 MD,6,0.4,NA,9,55.93968,0.092664,0.15,2.1,EUTRO,no dam,225,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Sunkhaze Stream,102000505,The Horseback,Hancock,541759,4981258,44.98353308,-68.4703191,n/a,None known,Bait
4592,Upper Morrison Pond,Great Pond,60,1.6,NA,NA,535.0752,0.957528,1.52,2.33,NA,NA,285,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,551289,4975166,44.92807662,-68.35005907,n/a,None known,n/a
4593,French Hill Pond,Bar Harbor,3,0.4,NA,NA,36.4824,0.262548,NA,9.48,NA,NA,70,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Salsbury Cove,Hancock,554709,4916721,44.40171287,-68.31296902,n/a,None known,n/a
4594,Lower Morrison Pond,Great Pond,47,1.9000000000000001,NA,NA,413.4672,1.293435,2.86,7.0200000000000005,NA,NA,275,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,552214,4974675,44.92359288,-68.33838845,n/a,None known,n/a
4596,Little Pond,Great Pond,34,1.2,7,17,175.1967541,0.548262,0.53,4.1,EUTRO,no dam,371,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,557054,4975353,44.92931636,-68.2769982,n/a,None known,Warmwater
4598,Long Pond,"Aurora, Great Pond",265,5.7,19,36,3857.708969,2.463318,2.91,0.9,MESO,no dam,390,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,557764,4974127,44.91822821,-68.26814006,n/a,None known,Coldwater
4600,King Pond,Great Pond,147,2.4,15,22,2018.199558,0.988416,3.89,2.44,MESO,no dam,365,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,558407,4976582,44.94027007,-68.2597104,n/a,None known,Coldwater
4604,Great Pond,Great Pond,647,7.2,14,34,7165.18041,69.992208,119,19.37,MESO,no dam,288,UNION,WEST BRANCH UNION,Graham Lake,105000212,Great Pond,Hancock,555140,4978983,44.96214234,-68.30084867,n/a,None known,Coldwater + Warmwater
4606,Eagle Lake,Bar Harbor,466,5,44,110,18159.51347,2.16216,3.75,0.26,OLIGO,surface increased <50%,277,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,559719,4912441,44.36278161,-68.25055703,Above average,None known,Coldwater
4608,Jordan Pond,Mount Desert,186,3.1,84,150,14096.91521,1.563705,1.92,0.17,OLIGO,surface increased <50%,273,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,559377,4909095,44.33269018,-68.25522026,Above average,None known,Coldwater
4610,Lower Hadlock Pond,Mount Desert,37,1.2,18,40,495.035766,0.335907,1.8,4.6,MESO,surface increased <50%,189,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,556673,4906594,44.31039702,-68.28941177,Above average,None known,Coldwater
4612,Upper Hadlock Pond,Mount Desert,38,1.1,14,37,427.4403646,1.262547,1.31,4.12,MESO,surface increased <50%,229,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,556827,4907836,44.32156204,-68.28735006,Above average,None known,Coldwater
4614,Somes Pond,Mount Desert,103,2.7,11,25,895.8608415,1.629342,8.66,12.84,MESO,surface increased <50%,38,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,551985,4912146,44.36072557,-68.3476357,Below average,None known,Warmwater
4616,Ripple Pond,Mount Desert,9,0.7000000000000001,NA,NA,NA,NA,7.23,NA,NA,NA,45,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,551588,4911377,44.35383221,-68.35268626,n/a,None known,n/a
4618,Little Round Pond,Mount Desert,12,0.6,8,17,115.0748129,0.27027,0.32,3.35,MESO,no dam,70,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,550639,4912899,44.36760294,-68.36444605,n/a,None known,Warmwater
4620,Round Pond,Mount Desert,36,1.3,11,19,399.5516776,0.389961,0.39,1.5,MESO,no dam,73,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Bartlett Island,Hancock,549583,4911338,44.35361849,-68.37785543,n/a,None known,Coldwater + Warmwater
4622,Long Pond,"Mount Desert, Southwest Harbor",939,14.700000000000001,37,113,27053.53888,5.050188,7.03,0.32,OLIGO,surface increased <50%,61,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,550697,4911573,44.32719577,-68.36166828,Above average,None known,Coldwater + Warmwater
4624,Echo Lake,Mount Desert,236,4.1,28,66,5065.495628,1.96911,2.29,0.61,OLIGO,surface increased <50%,84,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Southwest Harbor,Hancock,552821,4908617,44.32889143,-68.33750156,Above average,None known,Coldwater
4626,Duck Pond,Mount Desert,0.3,0.1,NA,NA,NA,NA,0.18,NA,MESO,NA,230,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Bartlett Island,Hancock,549449,4907628,44.32022986,-68.37988121,n/a,None known,n/a
4628,Hodgdon Pond,"Mount Desert, Tremont",45,2,11,22,426.0398458,1.243242,1.25,4.04,MESO,no dam,40,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Bartlett Island,Hancock,548042,4907962,44.32333116,-68.39749887,Average,None known,Warmwater
4630,Seal Cove Pond,Tremont,255,5.1,18,44,3154.298138,2.926638,4.44,1.92,MESO,surface increased <50%,40,COASTAL,COASTAL,Mt. Desert Coastal,105000215,Bartlett Island,Hancock,548097,4905617,44.30221273,-68.39702801,Above average,None known,Coldwater + Warmwater
4632,Parker Pond,Brooksville,67,1.7,NA,NA,654.25104,3.042468,3.96,6.98,NA,NA,65,COASTAL,COASTAL,Bagaduce River,105000216,Sargentville,Hancock,523293,4913432,44.37379321,-68.70762388,n/a,None known,n/a
